,Employee ID,Full Name,Job Title,Department,Business Unit,Gender,Ethnicity,Age,Hire Date,Annual Salary,Bonus %,Country,City
1240,E02233,Greyson Lim,Director,Finance,Corporate,Male,Asian,28.0,10/12/2022,"$198,662 ",25%,China,Beijing
1241,E02234,Chloe Miller,Sr. Manager,Marketing,Manufacturing,Female,Black,57.0,8/12/2021,"$142,506 ",11%,United States,Austin
1242,E02235,Jaxson Brooks,Network Architect,IT,Manufacturing,Male,Black,57.0,7/15/2022,"$77,028 ",0%,United States,Seattle
1243,E02236,Jack Perez,Cloud Infrastructure Architect,IT,Research & Development,Male,Latino,30.0,1/9/2017,"$80,389 ",0%,Brazil,Manaus
1244,E02237,Ruby Reed,Vice President,Engineering,Specialty Products,Female,Caucasian,26.0,1/23/2022,"$249,062 ",39%,United States,Miami
1245,E02238,Ivy Rojas,IT Coordinator,IT,Corporate,Female,Latino,53.0,1/8/2013,"$52,675 ",0%,Brazil,Manaus
1246,E02239,Hudson Wong,Sr. Account Representative,Sales,Manufacturing,Male,Asian,59.0,5/11/2014,"$83,365 ",0%,China,Chongqing
1247,E02240,Ryan Yi,Solutions Architect,IT,Specialty Products,Male,Asian,56.0,8/17/2003,"$82,758 ",0%,United States,Seattle
1248,E02241,Carter Simmons,Manager,IT,Corporate,Male,Caucasian,41.0,5/30/2012,"$126,406 ",10%,United States,Chicago
1249,E02242,Emilia Xu,Manager,Marketing,Corporate,Female,Asian,46.0,1/24/2017,"$103,147 ",6%,United States,Miami
1250,E02243,Adam Medina,IT Systems Architect,IT,Manufacturing,Male,Latino,49.0,10/4/2020,"$81,622 ",0%,United States,Chicago
1251,E02244,Connor Howard,Systems Analyst,IT,Specialty Products,Male,Caucasian,42.0,3/15/2021,"$44,265 ",0%,United States,Austin
1252,E02245,Audrey Duong,Vice President,Sales,Specialty Products,Female,Asian,55.0,3/3/1999,"$213,998 ",34%,United States,Miami
1253,E02246,Landon Reyes,Director,IT,Research & Development,Male,Latino,44.0,8/23/2014,"$171,823 ",27%,United States,Columbus
1254,E02247,Noah Ma,Vice President,Accounting,Manufacturing,Male,Asian,28.0,11/6/2018,"$201,013 ",31%,United States,Phoenix
1255,E02248,Lucas Alexander,Director,IT,Manufacturing,Male,Black,41.0,9/20/2013,"$192,944 ",22%,United States,Miami
1256,E02249,Henry Vo,Controls Engineer,Engineering,Manufacturing,Male,Asian,60.0,9/13/1996,"$81,699 ",0%,China,Beijing
1257,E02250,Mila Han,Manager,Sales,Manufacturing,Female,Asian,54.0,11/14/2009,"$128,791 ",6%,United States,Miami
1258,E02251,Genesis Herrera,Manager,IT,Research & Development,Female,Latino,34.0,10/3/2015,"$126,898 ",10%,Brazil,Manaus
1259,E02252,Olivia Vazquez,Network Engineer,IT,Specialty Products,Female,Latino,53.0,4/13/2020,"$93,053 ",0%,Brazil,Sao Paulo
1260,E02253,Leilani Ng,Systems Analyst,IT,Corporate,Female,Asian,48.0,9/19/2011,"$50,513 ",0%,United States,Seattle
1261,E02254,Olivia Mendoza,Sr. Account Representative,Sales,Corporate,Female,Latino,43.0,5/7/2017,"$86,533 ",0%,United States,Columbus
